,split0_test_rmse,split1_test_rmse,split2_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,split0_test_mae,split1_test_mae,split2_test_mae,mean_test_mae,std_test_mae,rank_test_mae,split0_test_fcp,split1_test_fcp,split2_test_fcp,mean_test_fcp,std_test_fcp,rank_test_fcp,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_k,param_sim_options,model,param_n_factors,param_n_epochs,param_lr_all,param_reg_all,param_biased,param_bsl_options
0,1.6900703090445413,1.6951636912240513,1.7052610227453737,1.6968316743379888,0.006312742216419644,335,1.2878834068985408,1.2952770197580545,1.3068789983512066,1.296679808335934,0.007818098042568472,344,0.2898645861228383,0.31182273771120556,0.272897704937861,0.2915283429239683,0.015934566391369993,190,4.17831826210022,0.7338821134326593,0.2620685895284017,0.0921947961979155,"{'k': 101, 'sim_options': {'name': 'pearson', 'min_support': 2, 'user_based': False, 'shrinkage': 0}}",101.0,"{'name': 'pearson', 'min_support': 2, 'user_based': False, 'shrinkage': 0}",KNNBasic,,,,,,
1,1.6900703090445413,1.6951636912240513,1.7052610227453737,1.6968316743379888,0.006312742216419644,337,1.2878834068985408,1.2952770197580545,1.3068789983512066,1.296679808335934,0.007818098042568472,341,0.2898645861228383,0.31182273771120556,0.272897704937861,0.2915283429239683,0.015934566391369993,189,3.7758424282073975,0.2911999625193039,0.20003843307495117,0.009520979383782387,"{'k': 101, 'sim_options': {'name': 'pearson', 'min_support': 2, 'user_based': False, 'shrinkage': 5}}",101.0,"{'name': 'pearson', 'min_support': 2, 'user_based': False, 'shrinkage': 5}",KNNBasic,,,,,,
2,1.6900703090445413,1.6951636912240513,1.7052610227453737,1.6968316743379888,0.006312742216419644,336,1.2878834068985408,1.2952770197580545,1.3068789983512066,1.296679808335934,0.007818098042568472,342,0.2898645861228383,0.31182273771120556,0.272897704937861,0.2915283429239683,0.015934566391369993,188,3.8143898646036782,0.25709566515921634,0.23675251007080078,0.04513570324844551,"{'k': 101, 'sim_options': {'name': 'pearson', 'min_support': 2, 'user_based': False, 'shrinkage': 10}}",101.0,"{'name': 'pearson', 'min_support': 2, 'user_based': False, 'shrinkage': 10}",KNNBasic,,,,,,
3,1.6900703090445413,1.6951636912240513,1.7052610227453737,1.6968316743379888,0.006312742216419644,339,1.2878834068985408,1.2952770197580545,1.3068789983512066,1.296679808335934,0.007818098042568472,343,0.2898645861228383,0.31182273771120556,0.272897704937861,0.2915283429239683,0.015934566391369993,187,3.7611002127329507,0.28074471169973314,0.22028772036234537,0.03880789925287769,"{'k': 101, 'sim_options': {'name': 'pearson', 'min_support': 2, 'user_based': False, 'shrinkage': 20}}",101.0,"{'name': 'pearson', 'min_support': 2, 'user_based': False, 'shrinkage': 20}",KNNBasic,,,,,,
4,1.6900703090445413,1.6951636912240513,1.7052610227453737,1.6968316743379888,0.006312742216419644,338,1.2878834068985408,1.2952770197580545,1.3068789983512066,1.296679808335934,0.007818098042568472,340,0.2898645861228383,0.31182273771120556,0.272897704937861,0.2915283429239683,0.015934566391369993,186,3.752619663874308,0.2692151539300943,0.2301342487335205,0.04204788407010802,"{'k': 101, 'sim_options': {'name': 'pearson', 'min_support': 2, 'user_based': False, 'shrinkage': 100}}",101.0,"{'name': 'pearson', 'min_support': 2, 'user_based': False, 'shrinkage': 100}",KNNBasic,,,,,,
5,1.6940410830516481,1.6919701200917867,1.701757909254312,1.6959230374659156,0.004211612397926134,324,1.2877604444291473,1.2885462216899317,1.3021734035621333,1.2928266898937373,0.006616905307625563,149,0.664081976318133,0.6329282595548348,0.651591518009577,0.6495339179608483,0.01280140110853363,99,4.861765464146932,0.029013833278285307,1.0052249431610107,0.08165390883382782,"{'k': 101, 'sim_options': {'name': 'pearson', 'min_support': 2, 'user_based': True, 'shrinkage': 0}}",101.0,"{'name': 'pearson', 'min_support': 2, 'user_based': True, 'shrinkage': 0}",KNNBasic,,,,,,
6,1.6940410830516481,1.6919701200917867,1.701757909254312,1.6959230374659156,0.004211612397926134,325,1.2877604444291473,1.2885462216899317,1.3021734035621333,1.2928266898937373,0.006616905307625563,148,0.664081976318133,0.6329282595548348,0.651591518009577,0.6495339179608483,0.01280140110853363,98,4.846975167592366,0.060309090378295536,0.9262145360310873,0.025137130963528872,"{'k': 101, 'sim_options': {'name': 'pearson', 'min_support': 2, 'user_based': True, 'shrinkage': 5}}",101.0,"{'name': 'pearson', 'min_support': 2, 'user_based': True, 'shrinkage': 5}",KNNBasic,,,,,,
7,1.6940410830516481,1.6919701200917867,1.701757909254312,1.6959230374659156,0.004211612397926134,322,1.2877604444291473,1.2885462216899317,1.3021734035621333,1.2928266898937373,0.006616905307625563,147,0.664081976318133,0.6329282595548348,0.651591518009577,0.6495339179608483,0.01280140110853363,97,4.824721018473308,0.058112830256996734,0.9482072194417318,0.04310230929913012,"{'k': 101, 'sim_options': {'name': 'pearson', 'min_support': 2, 'user_based': True, 'shrinkage': 10}}",101.0,"{'name': 'pearson', 'min_support': 2, 'user_based': True, 'shrinkage': 10}",KNNBasic,,,,,,
8,1.6940410830516481,1.6919701200917867,1.701757909254312,1.6959230374659156,0.004211612397926134,323,1.2877604444291473,1.2885462216899317,1.3021734035621333,1.2928266898937373,0.006616905307625563,146,0.664081976318133,0.6329282595548348,0.651591518009577,0.6495339179608483,0.01280140110853363,100,4.8218075434366865,0.057350269634389966,0.9544035593668619,0.056695401868983704,"{'k': 101, 'sim_options': {'name': 'pearson', 'min_support': 2, 'user_based': True, 'shrinkage': 20}}",101.0,"{'name': 'pearson', 'min_support': 2, 'user_based': True, 'shrinkage': 20}",KNNBasic,,,,,,
9,1.6940410830516481,1.6919701200917867,1.701757909254312,1.6959230374659156,0.004211612397926134,321,1.2877604444291473,1.2885462216899317,1.3021734035621333,1.2928266898937373,0.006616905307625563,150,0.664081976318133,0.6329282595548348,0.651591518009577,0.6495339179608483,0.01280140110853363,96,4.819370587666829,0.04099936473074702,0.9226687749226888,0.012352707787136328,"{'k': 101, 'sim_options': {'name': 'pearson', 'min_support': 2, 'user_based': True, 'shrinkage': 100}}",101.0,"{'name': 'pearson', 'min_support': 2, 'user_based': True, 'shrinkage': 100}",KNNBasic,,,,,,
10,1.685797932762621,1.693049163495186,1.702108019518864,1.6936517052588904,0.006672182298258955,284,1.2866778402375418,1.294881931294663,1.3048117572339948,1.2954571762553997,0.007414306732356537,290,0.13892383723062438,0.13752253819631163,0.14447413491421568,0.1403068367803839,0.0030017428324302818,215,3.7743376096089682,0.2821351196189769,0.2275404135386149,0.03964535926080318,"{'k': 101, 'sim_options': {'name': 'pearson', 'min_support': 4, 'user_based': False, 'shrinkage': 0}}",101.0,"{'name': 'pearson', 'min_support': 4, 'user_based': False, 'shrinkage': 0}",KNNBasic,,,,,,
11,1.685797932762621,1.693049163495186,1.702108019518864,1.6936517052588904,0.006672182298258955,288,1.2866778402375418,1.294881931294663,1.3048117572339948,1.2954571762553997,0.007414306732356537,293,0.13892383723062438,0.13752253819631163,0.14447413491421568,0.1403068367803839,0.0030017428324302818,214,3.750586827596029,0.2652406588058136,0.19471661249796549,0.003808915835155718,"{'k': 101, 'sim_options': {'name': 'pearson', 'min_support': 4, 'user_based': False, 'shrinkage': 5}}",101.0,"{'name': 'pearson', 'min_support': 4, 'user_based': False, 'shrinkage': 5}",KNNBasic,,,,,,
12,1.685797932762621,1.693049163495186,1.702108019518864,1.6936517052588904,0.006672182298258955,287,1.2866778402375418,1.294881931294663,1.3048117572339948,1.2954571762553997,0.007414306732356537,289,0.13892383723062438,0.13752253819631163,0.14447413491421568,0.1403068367803839,0.0030017428324302818,213,3.749652067820231,0.2754417146305193,0.22189784049987793,0.0350249591226711,"{'k': 101, 'sim_options': {'name': 'pearson', 'min_support': 4, 'user_based': False, 'shrinkage': 10}}",101.0,"{'name': 'pearson', 'min_support': 4, 'user_based': False, 'shrinkage': 10}",KNNBasic,,,,,,
13,1.685797932762621,1.693049163495186,1.702108019518864,1.6936517052588904,0.006672182298258955,286,1.2866778402375418,1.294881931294663,1.3048117572339948,1.2954571762553997,0.007414306732356537,292,0.13892383723062438,0.13752253819631163,0.14447413491421568,0.1403068367803839,0.0030017428324302818,212,3.7290456295013428,0.26650118700052455,0.22402302424112955,0.03570819989426469,"{'k': 101, 'sim_options': {'name': 'pearson', 'min_support': 4, 'user_based': False, 'shrinkage': 20}}",101.0,"{'name': 'pearson', 'min_support': 4, 'user_based': False, 'shrinkage': 20}",KNNBasic,,,,,,
14,1.685797932762621,1.693049163495186,1.702108019518864,1.6936517052588904,0.006672182298258955,285,1.2866778402375418,1.294881931294663,1.3048117572339948,1.2954571762553997,0.007414306732356537,291,0.13892383723062438,0.13752253819631163,0.14447413491421568,0.1403068367803839,0.0030017428324302818,211,3.735543886820475,0.27217380430917426,0.19842060407002768,0.011856878395237701,"{'k': 101, 'sim_options': {'name': 'pearson', 'min_support': 4, 'user_based': False, 'shrinkage': 100}}",101.0,"{'name': 'pearson', 'min_support': 4, 'user_based': False, 'shrinkage': 100}",KNNBasic,,,,,,
